path,kind,bytes,sha256,rows,columns,parse_error,decision,reason,duplicate_content
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed1_to_ben_sarc_binary.csv,csv,1539757,b2c3b5dfb64e19b47799e8aff6a85d65c9438cd2e7ca90418d86cf4147ad897b,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_banglasarc3_binary.csv,csv,472481,85e6266d2afee28ec031b93c943deff7c659acab5a79dabe5a6b6ddf70ec8100,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_banglasarc_binary.csv,csv,270685,ed5bbd7b688f0f6164140f47727103ddfc1d2cfdd4b2d7c5514d198b270247d2,436,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed2024_to_ben_sarc_binary.csv,csv,1542799,293fb5c7001671a6784b689b99e9f02e06c4abb1acbad1a85923ebd5de0f55e0,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc3_binary.csv,csv,472388,ceefa37b053d40c6bf32eeb70493b7084f8b871dcf2e028b98e1315be72e49d5,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_banglasarc_binary.csv,csv,270548,1639a943ce1d41b75bb75e98a89e69f623223734acb5251ab1d715041d4397d3,436,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed42_to_ben_sarc_binary.csv,csv,1542824,ab61622ad577be2653ae17e4594a22c8ccd91d9445d631974de7511d276b6da3,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_banglasarc3_binary.csv,csv,468683,7338312828285b36ccda045efb85e7f55b7002c17cc33e118b741a1f61d48104,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_banglasarc_binary.csv,csv,268476,d710942d21bc176acc98e763a0f07c0dc89318ce75b6186ab145fe3d8cdf195d,436,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc3_binary_seed7_to_ben_sarc_binary.csv,csv,1530364,02188d82bec487e1f0e126329d60870a7151491e2ee2d2be3266959e0a0d9872,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_banglasarc3_binary.csv,csv,461281,c7b34760b316c07334aff9b8fb9f108a7b47f391db48465de11bcba2dbeb5345,762,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_banglasarc_binary.csv,csv,280430,fdb911fc640e8d2b8e30d588a55ef27a3ad4cafc31ab2b09e547656df1e7b087,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed123_to_ben_sarc_binary.csv,csv,1539855,2457302be33d5dac0a0e8dac4229c681c24fb349649feb2849d9d9b6ecc2b252,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed1_to_banglasarc3_binary.csv,csv,459978,e83157d8132be10b10629561abea4bea66a6fd42479767f0ef0910035f38bb35,762,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed1_to_banglasarc_binary.csv,csv,279667,ac322b4081ab72b3165367b0dbe1181fb67c0f0b0bdacc0c5adfe5e122255e87,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed1_to_ben_sarc_binary.csv,csv,1535809,74d8cfb86b41f66b1b3688b970f820002e8ad4a1e757242d8abc288e81cd49e8,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_banglasarc3_binary.csv,csv,462213,daa6b739368d251e95f8144a90e0cda42f5166451c703893d113ca705fd231c2,762,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_banglasarc_binary.csv,csv,280968,eae1bcedc3263b9e803a11ebd9e06218702bcd167646f26bbd77b555c19869e1,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed2024_to_ben_sarc_binary.csv,csv,1543480,f72f1222468d3b8e2f1eb039689b0f4d8b21bc04561fa12ff6f262d0f39e2350,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed42_to_banglasarc3_binary.csv,csv,460584,cfc1cd6089f5642f6a95a39115f19c6c05a9b85b127b1a84005f69fb2b2a0548,762,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed42_to_banglasarc_binary.csv,csv,279854,59c594a36c66d3d0d4bec94725847de8553400e23490aed4fd0da91998061e85,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed42_to_ben_sarc_binary.csv,csv,1537648,6698ce39c44924fc9cd70ee52d2381b9e156cd273b2049b20528577b51de2789,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed7_to_banglasarc3_binary.csv,csv,460066,d1c1b716977dc962a518fadde0da58cafc65750526960d577d47ef36abf90863,762,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed7_to_banglasarc_binary.csv,csv,279619,9a9d0142a247b0604e89c748ea1b12315bbc85bff633c13de75013d09aedbe22,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_banglasarc_binary_seed7_to_ben_sarc_binary.csv,csv,1536020,4f04b00e8d40c307d8550e8e28dd2c7708008ca97aec6528d0f329698563f15c,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed123_to_banglasarc3_binary.csv,csv,470095,35f53368b5f0eb7dbde7dcc9b124d96b1809b69391a1cdef96d375cd9581a44d,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed123_to_banglasarc_binary.csv,csv,279469,e2ffe38d205d14fcfe0e23942f9deecf47a5f1b496718a29b565e844cd494975,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed123_to_ben_sarc_binary.csv,csv,1534565,aed95b07867adf75a7b70f052a029f05d03eba2fbc73c494818a12ba44023a60,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed1_to_banglasarc3_binary.csv,csv,469708,3056173eb3755474638e195b773180ae9e45f99c6d14cf09260a04c15a178b35,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed1_to_banglasarc_binary.csv,csv,279066,c066cea1437f620dbadd6a745005a5481dcd28f84dc531346ff603539140e704,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed1_to_ben_sarc_binary.csv,csv,1532411,bd525920c85b563c8df092f644de348485dd6431b3e4164a6dd2c177ff9f0763,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed2024_to_banglasarc3_binary.csv,csv,471508,6f3b704118f35d33cb33642a27689b8b57608998cffed030e3794d49218d1073,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed2024_to_banglasarc_binary.csv,csv,280249,b9dcfbf9d83330680d1202d5beaeb216cca6e3c7dc5b9fffb72bff74c14b3716,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed2024_to_ben_sarc_binary.csv,csv,1539138,bc1f700d2383379bcdc47696659d85120124e6cd06ee95505c6c6b9d973b1f07,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed42_to_banglasarc3_binary.csv,csv,470242,a31e78ebc23f21c76fff8c44c5c4010bd39a6a51de5f739ccb241addd7e47dae,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed42_to_banglasarc_binary.csv,csv,279397,b893b06ac97c44dd396a213bcc2498299602af159e44e3fa5d710eefea1e47f2,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed42_to_ben_sarc_binary.csv,csv,1534860,82ba86af20b50bed52b917d17a1031bbce21c1fc4abf3e0b8d24006b05fec8cc,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed7_to_banglasarc3_binary.csv,csv,469366,5f118f3388721b852e701224a49d4f80ed68b377902c53631f9dadbbbcdc64d9,791,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed7_to_banglasarc_binary.csv,csv,278993,73243ce2efb3b4589e7bf4b5cff74599ea95e6291496a14a92b9054149851176,464,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
predictions/18_multiseed_cross_corpus/18_vanilla_ben_sarc_binary_seed7_to_ben_sarc_binary.csv,csv,1531607,75076905186823d7e241955949f38abd0aa7376b00943c645d9dce2ffb6b0628,2563,"[""item_id"", ""text"", ""norm_key"", ""gold_label"", ""pred_label"", ""correct"", ""logit_0"", ""logit_1"", ""prob_0"", ""prob_1"", ""prob_cal_0"", ""prob_cal_1"", ""temperature"", ""system"", ""source"", ""target"", ""seed""]",,prediction_evidence,retained for reproducibility and downstream paired analyses,False
tables/03_dl_reference_gap_same_split.csv,csv,3233,6844c3dc328557dcec57edf9bfecad2ceada53f3a9103b65bfca0398edf108f0,6,"[""label"", ""test_accuracy"", ""test_macro_f1"", ""test_weighted_f1"", ""reference_accuracy"", ""reference_f1"", ""gap_vs_reference_accuracy"", ""gap_vs_reference_macro_f1"", ""gap_vs_reference_weighted_f1"", ""best_epoch"", ""epochs_ran"", ""time_seconds"", ""history_path"", ""prediction_path"", ""report_path""]",,canonical_input,used in a consistency-resolved figure or evidence audit,False
tables/06_multi_backbone_summary.csv,csv,6359,4a5293bf62c2d3783da678eaa6d3138fb721c6babd0acef1b19ea8d2d96b3aec,20,"[""backbone"", ""model_name"", ""task"", ""num_labels"", ""n_train"", ""n_test"", ""time_seconds"", ""confusion_matrix"", ""leak_train_test"", ""leak_val_test"", ""val_accuracy"", ""val_macro_f1"", ""val_weighted_f1"", ""val_binary_f1"", ""val_precision"", ""val_recall"", ""test_accuracy"", ""test_macro_f1"", ""test_weighted_f1"", ""test_binary_f1"", ""test_precision"", ""test_recall""]",,canonical_input,used in a consistency-resolved figure or evidence audit,False
tables/07_adversarial_summary.csv,csv,5395,f25617419e945868fc8c49502252a25da64dad22b4c783c9a0c29fb3cc278533,16,"[""config"", ""method"", ""task"", ""num_labels"", ""params"", ""n_train"", ""n_test"", ""time_seconds"", ""confusion_matrix"", ""leak_train_test"", ""val_accuracy"", ""val_macro_f1"", ""val_weighted_f1"", ""val_binary_f1"", ""val_precision"", ""val_recall"", ""test_accuracy"", ""test_macro_f1"", ""test_weighted_f1"", ""test_binary_f1"", ""test_precision"", ""test_recall""]",,canonical_input,used in a consistency-resolved figure or evidence audit,False
tables/09b_fgm_awp_multiseed.csv,csv,1059,19c4422390330c81af4db784c6c6c273e1999e91f60bb4c4419bbc08bcc3ba73,1,"[""config"", ""method"", ""task"", ""model"", ""tokenizer"", ""head"", ""max_length"", ""fgm_epsilon"", ""awp_alpha"", ""awp_eps"", ""awp_start_epoch"", ""loss_function"", ""optimizer"", ""base_lr"", ""head_lr"", ""llrd_decay"", ""weight_decay"", ""warmup_ratio"", ""epochs_budget"", ""patience"", ""best_checkpoint"", ""best_eval_loss"", ""time_seconds"", ""confusion_matrix"", ""val_accuracy"", ""val_macro_f1"", ""val_weighted_f1"", ""val_binary_f1"", ""val_precision"", ""val_recall"", ""test_accuracy"", ""test_macro_f1"", ""test_weighted_f1"", ""test_binary_f1"", ""test_precision"", ""test_recall""]",,excluded,single exploratory FGM+AWP run mislabeled as multiseed,False
tables/13_calibration.csv,csv,327,9496bd10c1eb536bd1dce095ef25b930f5d97be47bca8e1f980c7b96fab62755,2,"[""model"", ""ece"", ""brier"", ""macro_f1"", ""temperature"", ""ece_after"", ""brier_after""]",,canonical_input,used in a consistency-resolved figure or evidence audit,False
tables/18_cross_corpus_shift_audit.csv,csv,1651,81d40bb5fc3bdad73502267d991c19d1d1cd25b9b71d0ab4c671b34ce579211a,9,"[""source"", ""target"", ""in_domain"", ""token_jaccard"", ""target_token_oov_rate"", ""char_tfidf_centroid_cosine"", ""source_train_positive_rate"", ""target_test_positive_rate"", ""positive_rate_abs_gap"", ""cross_corpus_exact_overlap_all_source"", ""n_target_clean""]",,canonical,Notebook 18 reviewer-ready evidence,False
tables/18_fgm_vs_vanilla_paired_seed_tests.csv,csv,1799,cf95cccd99003182df45794b680fdf91aaccef849bdb0170996488c30518b1ea,9,"[""source"", ""target"", ""in_domain"", ""n_seeds"", ""vanilla_mean"", ""fgm_mean"", ""delta_mean"", ""delta_std"", ""delta_ci95_lo"", ""delta_ci95_hi"", ""exact_sign_flip_p"", ""p_holm_9_cells"", ""significant_holm_0_05""]",,canonical,Notebook 18 reviewer-ready evidence,False
tables/18_shift_transfer_association.json,json,250,78e7af019604908549a203d7890b91bde74eea4788df3eb75cddc21f6382dd83,5,"[""analysis"", ""n_cells"", ""rho"", ""p_value"", ""caution""]",,inventory_only,parsed and recorded; not scientifically compatible with a current figure,False
tables/18_split_audit.csv,csv,417,864f667e1759ec0747484f1fa6c0945f09fc1e93284df43dffc483e9a338deff,9,"[""corpus"", ""split"", ""n"", ""positive_rate""]",,canonical,Notebook 18 reviewer-ready evidence,False
tables/18_transfer_gaps_by_seed.csv,csv,7358,86cd88714b53bd20ff8c935b532cb0ba81a8a0cab26e6b7038e7c1ec454fb103,60,"[""system"", ""source"", ""target"", ""seed"", ""in_domain_macro_f1"", ""transfer_macro_f1"", ""absolute_drop"", ""relative_drop""]",,canonical,Notebook 18 reviewer-ready evidence,False
tables/18_transformer_cross_corpus_multiseed_runs.csv,csv,64224,7331bfd6acdc88cc1cabafcf527a758bff7cee8419f42d924c669844230f5b44,90,"[""run_id"", ""system"", ""architecture"", ""adversarial"", ""fgm_epsilon"", ""model_name"", ""source"", ""target"", ""seed"", ""in_domain"", ""n_train"", ""n_val"", ""n_eval_total"", ""n_removed_train_seen"", ""n_removed_all_source"", ""n_eval_clean"", ""val_macro_f1"", ""val_accuracy"", ""test_macro_f1"", ""test_accuracy"", ""test_weighted_f1"", ""test_precision_macro"", ""test_recall_macro"", ""test_recall_class_0"", ""test_recall_class_1"", ""temperature"", ""ece"", ""ece_temperature_scaled"", ""brier"", ""brier_temperature_scaled"", ""confusion_matrix"", ""train_seconds"", ""best_checkpoint"", ""prediction_path""]",,canonical,Notebook 18 reviewer-ready evidence,False
tables/18_transformer_cross_corpus_multiseed_summary.csv,csv,6703,35d34dac4f3f4261b92822ca9f786eef8b3692f7e2672595347d24fcbf2642d9,18,"[""system"", ""source"", ""target"", ""in_domain"", ""seeds"", ""macro_f1_mean"", ""macro_f1_std"", ""macro_f1_ci95_lo"", ""macro_f1_ci95_hi"", ""accuracy_mean"", ""accuracy_std"", ""accuracy_ci95_lo"", ""accuracy_ci95_hi"", ""ece_mean"", ""ece_std"", ""ece_temperature_scaled_mean"", ""brier_mean"", ""brier_temperature_scaled_mean"", ""recall_class_0_mean"", ""recall_class_1_mean"", ""n_eval_total"", ""n_removed_train_seen"", ""n_removed_all_source"", ""n_eval_clean""]",,canonical,Notebook 18 reviewer-ready evidence,False
